minutes,0.09736772306375674
total_points,-0.5125227046563221
was_home,-0.17094923044514854
opponent_team,-0.037052403034902426
appearances,0.24676276144802223
target_home,0.6839703175508358
gameweek,0.04321036506727527
total_points_mean3,0.20387152578290046
minutes_mean3,0.06157916627246296
appearances_mean3,-0.4304782510536177
total_points_mean5,-0.3651929486332549
minutes_mean5,0.6392363799007739
appearances_mean5,0.05284102869875401
total_points_mean10,0.1634337265418303
minutes_mean10,-0.45708169531728643
appearances_mean10,0.009900244089698695
total_points_std10,0.7345218935595654
total_points_ewma,-0.0788233498644324
minutes_ewma,-0.061626647764818576
appearances_ewma,0.03041501799683155
total_points_mean_all,0.8903004365266904
minutes_mean_all,-0.650984308718634
appearances_mean_all,0.09000012000508573
minutes_sum_all,-0.15637992345889895
total_points_sum_all,0.08683802526266955
was_home_sum_all,-0.7454249134086788
opponent_team_sum_all,0.751166792681655
appearances_sum_all,0.3359974991050785
total_points_team_mean,-1.210407161011743
total_points_team_last3,-0.06387633690447192
total_points_team_pos_mean,0.3892264426858061
total_points_team_pos_last3,-1.1348401198819211
bayes_global,0.4873084684627984
bayes_team,-1.0621406046762192
bayes_team_pos,-0.5462978522650481
opponent_1,-0.7313581750489793
opponent_2,0.1041897190118134
opponent_3,0.15378614378426825
opponent_4,-1.0768485297911434
opponent_5,0.28810376729122167
opponent_6,-0.2937993344356078
opponent_7,0.8054579841072531
opponent_8,0.40856990716751485
opponent_9,-0.6795599073649857
opponent_10,-0.8351898573521208
opponent_11,-0.5849560903876202
opponent_12,0.6241271560476322
opponent_13,0.2516116112789586
opponent_14,0.11051670282418152
opponent_15,0.8128773911423766
opponent_16,0.4473186165633911
opponent_17,-0.8814008827896547
opponent_18,0.5957767193874712
opponent_19,0.4608855351865452
opponent_20,0.019891523377495446
opponent_999,0.0
team_1,0.5039849669424856
team_3,0.6352702540255906
team_6,1.0542409571283384
team_8,1.1148625764329076
team_11,0.575305814220199
team_13,-0.019820385137037988
team_14,0.4755078559787296
team_20,0.260081182004678
team_21,0.03417980120449293
team_25,-0.2082159394785873
team_31,-0.28862202503077
team_35,-0.410387235091457
team_43,0.47809771914805843
team_56,-0.8580741781417689
team_57,-0.7208192932912336
team_80,-0.6091996171109145
team_88,-0.8977582604219643
team_90,-0.43931719434986505
team_91,-0.25409903742883433
team_110,-0.4252179616030844
position_1,0.002810709303803449
position_2,-0.26282905760941766
position_3,-0.1775752166732092
position_4,0.43759356497882873
